SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree218	-46.3246	0	0.238217	0.222836	0	7.499	4.967	13.468
tree219	-41.7456	0	0.187002	0.178722	0	6.455	4.297	13.842
tree220	-41.8103	0	0.147842	0.129919	0	4.559	3.447	14.888
tree221	-45.1101	0	0.207411	0.198402	0	6.971	4.804	13.833
tree222	-44.2646	0	0.195701	0.178185	0	6.485	4.369	13.884
tree223	-45.3115	0	0.219431	0.197195	0	7.076	4.61	13.534
tree224	-45.3115	0	0.219431	0.197195	0	7.041	4.597	13.556
tree225	-44.2942	0	0.181631	0.1932	0	6.377	5.267	14.89
tree226	-44.2199	0	0.249063	0.17539	0	6.954	3.894	12.94
tree227	-45.0154	0	0.216724	0.195202	0	7.144	4.416	13.272
tree228	-43.8947	0	0.247105	0.136115	0	7.082	2.766	11.684
tree229	-43.1657	0	0.221852	0.119122	0	6.297	2.735	12.438
tree230	-37.8728	0	0.182827	1e-06	0	5.092	0	10.908
tree231	-43.9571	0	0.189979	0.190311	0	6.728	4.54	13.812
tree232	-42.3111	0	0.147972	0.14542	0	4.483	3.93	15.447
tree233	-43.1657	0	0.221852	0.119122	0	6.281	2.758	12.477
tree234	-45.0351	0	0.204686	0.201772	0	6.988	4.82	13.832
tree235	-44.1358	0	0.229289	0.147502	0	7.413	2.988	11.575
tree236	-42.3111	0	0.147972	0.14542	0	4.535	3.925	15.39
tree237	-44.2646	0	0.195701	0.178185	0	6.49	4.324	13.834
tree238	-44.2646	0	0.195701	0.178185	0	6.327	4.451	14.124
tree239	-42.1304	0	0.221336	0.113811	0	6.853	2.09	11.237
tree240	-44.2299	0	0.208136	0.212272	0	8.237	4.883	12.646
tree241	-45.9169	0	0.24419	0.209178	0	7.405	4.53	13.125
tree242	-45.0154	0	0.216724	0.195202	0	7.143	4.415	13.272
tree243	-44.2199	0	0.249063	0.17539	0	6.931	3.841	12.91
tree244	-42.3111	0	0.147972	0.14542	0	4.525	3.882	15.357
tree245	-44.2646	0	0.195701	0.178185	0	6.533	4.422	13.889
tree246	-44.2646	0	0.195701	0.178185	0	6.471	4.403	13.932
tree247	-42.3111	0	0.147972	0.14542	0	4.494	3.921	15.427
tree248	-45.0154	0	0.216724	0.195202	0	7.111	4.426	13.315
tree249	-43.5582	0	0.159522	0.16018	0	4.976	4.181	15.205
tree250	-44.1639	0	0.215064	0.175447	0	6.782	3.925	13.143
tree251	-44.2646	0	0.195701	0.178185	0	6.452	4.376	13.924
tree252	-43.1657	0	0.221852	0.119122	0	6.273	2.716	12.443
tree253	-44.2646	0	0.195701	0.178185	0	6.414	4.385	13.971
tree254	-44.1639	0	0.215064	0.175447	0	6.792	3.99	13.198
tree255	-43.5582	0	0.159522	0.16018	0	4.835	4.266	15.431
tree256	-44.2646	0	0.195701	0.178185	0	6.548	4.369	13.821
tree257	-45.3115	0	0.219431	0.197195	0	7.123	4.56	13.437
tree258	-42.5698	0	0.147679	0.176386	0	5.575	5.23	15.655
tree259	-46.3246	0	0.238217	0.222836	0	7.367	5.015	13.648
tree260	-42.3111	0	0.147972	0.14542	0	4.601	3.925	15.324
tree261	-45.0154	0	0.216724	0.195202	0	7.181	4.412	13.231
tree262	-44.1639	0	0.215064	0.175447	0	6.753	3.913	13.16
tree263	-45.3115	0	0.219431	0.197195	0	7.083	4.581	13.498
tree264	-43.1657	0	0.221852	0.119122	0	6.286	2.687	12.401
tree265	-45.1101	0	0.207411	0.198402	0	6.991	4.816	13.825
tree266	-44.2646	0	0.195701	0.178185	0	6.512	4.359	13.847
tree267	-45.3304	0	0.189079	0.198656	0	5.738	4.89	15.152
tree268	-43.5582	0	0.159522	0.16018	0	4.932	4.199	15.267
tree269	-45.9169	0	0.24419	0.209178	0	7.471	4.418	12.947
tree270	-44.2646	0	0.195701	0.178185	0	6.461	4.365	13.904
tree271	-44.462	0	0.2609	0.150648	0	7.381	2.972	11.591
tree272	-43.3805	0	0.16293	0.159716	0	5.037	4.106	15.069
tree273	-42.3111	0	0.147972	0.14542	0	4.511	3.914	15.403
tree274	-44.1639	0	0.215064	0.175447	0	6.722	4.019	13.297
tree275	-44.2646	0	0.195701	0.178185	0	6.366	4.31	13.944
tree276	-45.2291	0	0.238114	0.142853	0	6.867	3.093	12.226
tree277	-44.2942	0	0.181631	0.1932	0	6.391	5.314	14.923
tree278	-44.1639	0	0.215064	0.175447	0	6.684	3.924	13.24
tree279	-44.2646	0	0.195701	0.178185	0	6.497	4.335	13.838
tree280	-46.4465	0	0.263982	0.214895	0	8.097	4.204	12.107
tree281	-44.1639	0	0.215064	0.175447	0	6.719	4.008	13.289
tree282	-42.2539	0	0.223858	0.0984806	0	6.778	1.77	10.992
tree283	-45.3115	0	0.219431	0.197195	0	7.146	4.625	13.479
tree284	-43.8958	0	0.201821	0.209458	0	6.811	5.058	14.247
tree285	-42.3111	0	0.147972	0.14542	0	4.533	3.899	15.366
tree286	-45.3304	0	0.189079	0.198656	0	5.838	4.984	15.146
tree287	-46.5522	0	0.279336	0.215723	0	8.135	4.337	12.202
tree288	-44.1639	0	0.215064	0.175447	0	6.732	3.977	13.245
tree289	-42.3111	0	0.147972	0.14542	0	4.557	3.879	15.322
tree290	-43.1657	0	0.221852	0.119122	0	6.277	2.773	12.496
tree291	-44.9085	0	0.239558	0.195271	0	7.56	3.945	12.385
tree292	-45.3304	0	0.189079	0.198656	0	5.83	4.962	15.132
tree293	-45.3115	0	0.219431	0.197195	0	7.136	4.498	13.362
tree294	-45.7821	0	0.236794	0.203217	0	7.566	4.352	12.786
tree295	-43.5582	0	0.159522	0.16018	0	4.932	4.23	15.298
tree296	-44.8753	0	0.245471	0.16042	0	7.519	3.134	11.615
tree297	-45.3115	0	0.219431	0.197195	0	7.09	4.586	13.496
tree298	-42.3111	0	0.147972	0.14542	0	4.542	3.866	15.324
tree299	-44.5408	0	0.240802	0.154218	0	7.432	3.014	11.582
tree300	-44.0724	0	0.252984	0.126284	0	7.016	2.593	11.577
tree301	-42.3111	0	0.147972	0.14542	0	4.456	3.879	15.423
tree302	-44.3214	0	0.22027	0.153577	0	6.522	3.649	13.127
tree303	-45.3115	0	0.219431	0.197195	0	7.162	4.645	13.483
tree304	-44.0724	0	0.252984	0.126284	0	6.994	2.629	11.635
tree305	-40.7422	0	0.197779	0.120324	0	6.409	2.917	12.508
tree306	-44.2646	0	0.195701	0.178185	0	6.427	4.452	14.025
tree307	-44.3214	0	0.22027	0.153577	0	6.522	3.633	13.111
tree308	-42.8214	0	0.155883	0.158132	0	5.7	4.507	14.807
tree309	-44.1346	0	0.22768	0.177373	0	6.774	3.961	13.187
tree310	-44.2942	0	0.181631	0.1932	0	6.369	5.206	14.837
tree311	-44.1639	0	0.215064	0.175447	0	6.864	4.004	13.14
tree312	-45.9446	0	0.247154	0.205827	0	7.509	4.353	12.844
tree313	-43.1657	0	0.221852	0.119122	0	6.232	2.817	12.585
tree314	-44.6061	0	0.20157	0.210015	0	7.192	4.617	13.425
tree315	-43.469	0	0.261782	0.105182	0	7.357	1.861	10.504
tree316	-45.3115	0	0.219431	0.197195	0	7.104	4.651	13.547
tree317	-42.8956	0	0.212123	0.127785	0	6.163	2.821	12.658
tree318	-46.2554	0	0.220614	0.206135	0	6.731	4.645	13.914
tree319	-44.2646	0	0.195701	0.178185	0	6.424	4.401	13.977
tree320	-43.9631	0	0.223684	0.194122	0	7.619	4.169	12.55
tree321	-44.5115	0	0.212881	0.214624	0	8.24	5.196	12.956
tree322	-44.2646	0	0.195701	0.178185	0	6.502	4.475	13.973
tree323	-45.9446	0	0.247154	0.205827	0	7.539	4.354	12.815
tree324	-46.1319	0	0.218633	0.204299	0	6.623	4.741	14.118
tree325	-40.7151	0	0.166384	0.148901	0	5.696	3.96	14.264
tree326	-43.3805	0	0.16293	0.159716	0	5.088	4.131	15.043
tree327	-43.7967	0	0.159149	0.163532	0	4.878	4.381	15.503
tree328	-44.5044	0	0.275661	0.138414	0	7.432	2.74	11.308
tree329	-44.2646	0	0.195701	0.178185	0	6.556	4.4	13.844
tree330	-43.527	0	0.213786	0.160701	0	7.171	3.479	12.308
tree331	-45.0936	0	0.237035	0.197529	0	7.51	4.239	12.729
tree332	-44.6085	0	0.217779	0.145211	0	6.292	3.455	13.163
tree333	-41.5472	0	0.142739	0.0955452	0	4.298	2.584	14.286
tree334	-42.454	0	0.159108	0.161507	0	4.852	4.284	15.432
tree335	-42.9555	0	0.190543	0.126023	0	6.159	2.83	12.671
tree336	-45.0351	0	0.204686	0.201772	0	6.916	4.874	13.958
tree337	-45.7237	0	0.233808	0.19378	0	7.526	4.104	12.578
tree338	-39.9047	0	0.145612	0.0916919	0	4.419	2.329	13.91
tree339	-46.4465	0	0.263982	0.214895	0	8.132	4.216	12.084
tree340	-45.0154	0	0.216724	0.195202	0	7.044	4.427	13.383
tree341	-46.4985	0	0.215826	0.207265	0	6.566	4.798	14.232
tree342	-44.2646	0	0.195701	0.178185	0	6.496	4.346	13.85
tree343	-43.5582	0	0.159522	0.16018	0	4.848	4.223	15.375
tree344	-44.1639	0	0.215064	0.175447	0	6.821	3.963	13.142
tree345	-44.462	0	0.2609	0.150648	0	7.366	2.964	11.598
tree346	-45.3304	0	0.189079	0.198656	0	5.81	4.982	15.172
tree347	-39.056	0	0.14775	0.0948362	0	5.045	1.974	12.929
tree348	-44.1639	0	0.215064	0.175447	0	6.744	3.952	13.208
tree349	-45.9446	0	0.247154	0.205827	0	7.462	4.349	12.887
tree350	-44.1639	0	0.215064	0.175447	0	6.755	3.944	13.189
tree351	-45.3304	0	0.189079	0.198656	0	5.754	4.913	15.159
tree352	-44.2646	0	0.195701	0.178185	0	6.441	4.381	13.94
tree353	-45.9446	0	0.247154	0.205827	0	7.541	4.342	12.801
tree354	-44.2646	0	0.195701	0.178185	0	6.434	4.314	13.88
tree355	-43.5863	0	0.23925	0.147016	0	6.84	3.112	12.272
tree356	-45.9169	0	0.24419	0.209178	0	7.474	4.556	13.082
tree357	-44.1639	0	0.215064	0.175447	0	6.829	4.012	13.183
tree358	-43.5863	0	0.23925	0.147016	0	6.832	3.11	12.278
tree359	-43.4109	0	0.193401	0.175746	0	6.668	4.205	13.537
tree360	-45.8643	0	0.221806	0.207578	0	7.429	4.708	13.279
tree361	-43.5582	0	0.159522	0.16018	0	4.932	4.276	15.344
tree362	-43.5863	0	0.23925	0.147016	0	6.718	3.186	12.468
tree363	-42.4079	0	0.175089	0.122502	0	5.868	3.289	13.421
tree364	-42.1304	0	0.221336	0.113811	0	6.774	2.09	11.316
tree365	-45.9446	0	0.247154	0.205827	0	7.455	4.409	12.954
tree366	-43.9323	0	0.206631	0.175402	0	6.817	3.899	13.082
tree367	-45.7616	0	0.21	0.199999	0	6.026	5.052	15.026
tree368	-44.1639	0	0.215064	0.175447	0	6.729	3.962	13.233
tree369	-43.6207	0	0.162214	0.159823	0	4.933	4.258	15.325
tree370	-44.2646	0	0.195701	0.178185	0	6.444	4.425	13.981
tree371	-44.2646	0	0.195701	0.178185	0	6.446	4.353	13.907
tree372	-45.7821	0	0.236794	0.203217	0	7.668	4.41	12.742
tree373	-41.3536	0	0.144568	0.111631	0	4.356	2.939	14.583
tree374	-43.8164	0	0.159589	0.166696	0	4.869	4.519	15.65
tree375	-46.1319	0	0.218633	0.204299	0	6.549	4.758	14.209
tree376	-44.1639	0	0.215064	0.175447	0	6.778	3.945	13.167
tree377	-43.5582	0	0.159522	0.16018	0	4.91	4.27	15.36
tree378	-45.0154	0	0.216724	0.195202	0	7.045	4.455	13.41
tree379	-45.8643	0	0.221806	0.207578	0	7.346	4.726	13.38
tree380	-45.3951	0	0.2072	0.200049	0	7.16	4.857	13.697
tree381	-43.6207	0	0.162214	0.159823	0	4.912	4.236	15.324
tree382	-44.1346	0	0.22768	0.177373	0	6.879	3.952	13.073
tree383	-45.4755	0	0.274258	0.143017	0	7.692	2.728	11.036
tree384	-43.3805	0	0.16293	0.159716	0	5.062	4.123	15.061
tree385	-44.5408	0	0.240802	0.154218	0	7.382	3.056	11.674
tree386	-43.759	0	0.19775	0.213355	0	6.68	5.219	14.539
tree387	-46.577	0	0.21041	0.22121	0	6.53	5.507	14.977
tree388	-45.9446	0	0.247154	0.205827	0	7.625	4.347	12.722
tree389	-43.5863	0	0.23925	0.147016	0	6.836	3.145	12.309
tree390	-43.5582	0	0.159522	0.16018	0	4.841	4.257	15.416
tree391	-45.5116	0	0.257716	0.159522	0	8.031	2.569	10.538
tree392	-44.2646	0	0.195701	0.178185	0	6.424	4.423	13.999
tree393	-42.5906	0	0.15081	0.153436	0	4.593	4.244	15.651
tree394	-45.0154	0	0.216724	0.195202	0	7.052	4.394	13.342
tree395	-43.9323	0	0.206631	0.175402	0	6.9	3.843	12.943
tree396	-46.3081	0	0.279034	0.155206	0	7.897	2.972	11.075
tree397	-40.7151	0	0.166384	0.148901	0	5.649	3.878	14.229
tree398	-45.7821	0	0.236794	0.203217	0	7.562	4.259	12.697
tree399	-45.7821	0	0.236794	0.203217	0	7.493	4.313	12.82
tree400	-45.3115	0	0.219431	0.197195	0	7.16	4.502	13.342
tree401	-44.2646	0	0.195701	0.178185	0	6.484	4.491	14.007
tree402	-39.5718	0	0.152773	0.154052	0	5.27	4.151	14.881
tree403	-44.9144	0	0.230307	0.187856	0	7.473	3.922	12.449
tree404	-45.2203	0	0.261418	0.189512	0	7.397	4.007	12.61
tree405	-45.3304	0	0.189079	0.198656	0	5.838	4.905	15.067
tree406	-44.3214	0	0.22027	0.153577	0	6.422	3.606	13.184
tree407	-46.2878	0	0.209878	0.20614	0	6.38	4.797	14.417
tree408	-45.0154	0	0.216724	0.195202	0	7.18	4.436	13.256
tree409	-44.1639	0	0.215064	0.175447	0	6.714	3.989	13.275
tree410	-46.8045	0	0.218311	0.226837	0	6.746	5.399	14.653
tree411	-45.0351	0	0.204686	0.201772	0	6.935	5.038	14.103
tree412	-45.1355	0	0.23776	0.201732	0	7.636	4.176	12.54
tree413	-44.2646	0	0.195701	0.178185	0	6.413	4.5	14.087
tree414	-45.0154	0	0.216724	0.195202	0	7.096	4.538	13.442
tree415	-44.2646	0	0.195701	0.178185	0	6.387	4.33	13.943
tree416	-45.3115	0	0.219431	0.197195	0	7.13	4.549	13.419
tree417	-44.5408	0	0.240802	0.154218	0	7.491	3.091	11.6
tree418	-44.0724	0	0.252984	0.126284	0	7.076	2.685	11.609
tree419	-42.3111	0	0.147972	0.14542	0	4.519	3.87	15.351
tree420	-43.5582	0	0.159522	0.16018	0	4.877	4.267	15.39
tree421	-44.2646	0	0.195701	0.178185	0	6.369	4.339	13.97
tree422	-44.2299	0	0.208136	0.212272	0	8.157	4.822	12.665
tree423	-44.2646	0	0.195701	0.178185	0	6.473	4.366	13.893
tree424	-42.134	0	0.155974	0.14042	0	4.64	3.756	15.116
tree425	-43.1806	0	0.220156	0.171679	0	7.639	3.251	11.612
tree426	-44.9898	0	0.252342	0.136144	0	7.614	2.628	11.014
tree427	-46.1319	0	0.218633	0.204299	0	6.688	4.63	13.942
tree428	-45.9107	0	0.227506	0.196731	0	7.523	4.477	12.954
tree429	-44.5044	0	0.275661	0.138414	0	7.466	2.853	11.387
tree430	-43.1657	0	0.221852	0.119122	0	6.251	2.722	12.471
tree431	-42.3111	0	0.147972	0.14542	0	4.5	3.872	15.372
tree432	-43.5863	0	0.23925	0.147016	0	6.738	3.204	12.466
tree433	-45.3115	0	0.219431	0.197195	0	7.189	4.66	13.471
tree434	-43.5863	0	0.23925	0.147016	0	6.709	3.115	12.406
tree435	-44.2646	0	0.195701	0.178185	0	6.406	4.448	14.042
tree436	-44.2942	0	0.181631	0.1932	0	6.347	5.178	14.831
tree437	-46.0675	0	0.24333	0.229236	0	8.102	4.365	12.263
tree438	-46.3691	0	0.21276	0.208773	0	6.519	4.851	14.332
tree439	-43.4109	0	0.193401	0.175746	0	6.737	4.113	13.376
tree440	-45.2314	0	0.199607	0.210295	0	7.019	5.387	14.368
tree441	-45.7821	0	0.236794	0.203217	0	7.631	4.267	12.636
tree442	-44.2646	0	0.195701	0.178185	0	6.398	4.391	13.993
tree443	-44.3214	0	0.22027	0.153577	0	6.427	3.541	13.114
tree444	-42.6566	0	0.232391	0.123836	0	6.74	2.462	11.722
tree445	-44.9085	0	0.239558	0.195271	0	7.55	3.985	12.435
tree446	-43.527	0	0.213786	0.160701	0	7.252	3.338	12.086
tree447	-43.5582	0	0.159522	0.16018	0	4.914	4.25	15.336
tree448	-45.8643	0	0.221806	0.207578	0	7.319	4.841	13.522
tree449	-43.5582	0	0.159522	0.16018	0	4.943	4.246	15.303
tree450	-44.2646	0	0.195701	0.178185	0	6.463	4.41	13.947
tree451	-44.1639	0	0.215064	0.175447	0	6.839	3.99	13.151
tree452	-43.7804	0	0.246956	0.133827	0	6.884	2.834	11.95
tree453	-45.9446	0	0.247154	0.205827	0	7.509	4.375	12.866
tree454	-44.2646	0	0.195701	0.178185	0	6.459	4.394	13.935
tree455	-45.3115	0	0.219431	0.197195	0	7.153	4.483	13.33
tree456	-45.3304	0	0.189079	0.198656	0	5.85	4.954	15.104
tree457	-44.2646	0	0.195701	0.178185	0	6.411	4.424	14.013
tree458	-42.3111	0	0.147972	0.14542	0	4.543	3.933	15.39
tree459	-44.2646	0	0.195701	0.178185	0	6.4	4.419	14.019
tree460	-43.527	0	0.213786	0.160701	0	7.111	3.497	12.386
tree461	-44.2646	0	0.195701	0.178185	0	6.44	4.361	13.921
tree462	-42.3111	0	0.147972	0.14542	0	4.557	3.876	15.319
tree463	-45.7821	0	0.236794	0.203217	0	7.583	4.34	12.757
tree464	-44.2646	0	0.195701	0.178185	0	6.452	4.331	13.879
tree465	-44.8753	0	0.245471	0.16042	0	7.504	3.1	11.596
tree466	-42.3111	0	0.147972	0.14542	0	4.53	3.944	15.414
tree467	-46.1319	0	0.218633	0.204299	0	6.611	4.655	14.044
tree468	-42.4111	0	0.221151	0.11572	0	6.534	2.32	11.786
tree469	-46.1319	0	0.218633	0.204299	0	6.737	4.736	13.999
tree470	-42.134	0	0.155974	0.14042	0	4.682	3.759	15.077
tree471	-44.6301	0	0.24556	0.17606	0	7.43	3.296	11.866
tree472	-43.1657	0	0.221852	0.119122	0	6.254	2.674	12.42
tree473	-41.6565	0	0.20832	0.128746	0	7.707	1.926	10.219
tree474	-46.3246	0	0.238217	0.222836	0	7.465	5.023	13.558
tree475	-43.5863	0	0.23925	0.147016	0	6.838	3.112	12.274
tree476	-45.3304	0	0.189079	0.198656	0	5.776	4.959	15.183
tree477	-43.1657	0	0.221852	0.119122	0	6.273	2.698	12.425
tree478	-44.2942	0	0.181631	0.1932	0	6.374	5.246	14.872
tree479	-45.3115	0	0.219431	0.197195	0	7.139	4.577	13.438
tree480	-42.3111	0	0.147972	0.14542	0	4.534	3.938	15.404
tree481	-45.3304	0	0.189079	0.198656	0	5.813	4.881	15.068
tree482	-45.1101	0	0.207411	0.198402	0	6.972	4.821	13.849
tree483	-45.3304	0	0.189079	0.198656	0	5.813	4.916	15.103
tree484	-45.0154	0	0.216724	0.195202	0	7.082	4.404	13.322
tree485	-44.1639	0	0.215064	0.175447	0	6.822	3.987	13.165
tree486	-44.2942	0	0.181631	0.1932	0	6.278	5.211	14.933
tree487	-44.2684	0	0.256424	0.14095	0	7.215	2.766	11.551
tree488	-45.3304	0	0.189079	0.198656	0	5.786	4.919	15.133
tree489	-44.2646	0	0.195701	0.178185	0	6.49	4.38	13.89
tree490	-44.1397	0	0.251719	0.122359	0	7.05	2.548	11.498
tree491	-44.9898	0	0.252342	0.136144	0	7.648	2.591	10.943
tree492	-45.3115	0	0.219431	0.197195	0	7.226	4.538	13.312
tree493	-44.5408	0	0.240802	0.154218	0	7.446	3.037	11.591
tree494	-45.1101	0	0.207411	0.198402	0	6.994	4.782	13.788
tree495	-43.5863	0	0.23925	0.147016	0	6.771	3.098	12.327
tree496	-44.2646	0	0.195701	0.178185	0	6.451	4.411	13.96
tree497	-43.7804	0	0.246956	0.133827	0	6.841	2.893	12.052
tree498	-44.2646	0	0.195701	0.178185	0	6.423	4.401	13.978
tree499	-44.5408	0	0.240802	0.154218	0	7.451	3.053	11.602
tree500	-44.2646	0	0.195701	0.178185	0	6.446	4.381	13.935
tree501	-43.7804	0	0.246956	0.133827	0	6.923	2.904	11.981
tree502	-45.9446	0	0.247154	0.205827	0	7.44	4.376	12.936
tree503	-43.7967	0	0.159149	0.163532	0	4.896	4.394	15.498
tree504	-44.2646	0	0.195701	0.178185	0	6.351	4.389	14.038
tree505	-44.2942	0	0.181631	0.1932	0	6.383	5.233	14.85
tree506	-45.0154	0	0.216724	0.195202	0	7.086	4.504	13.418
tree507	-44.0724	0	0.252984	0.126284	0	7.007	2.612	11.605
tree508	-45.9446	0	0.247154	0.205827	0	7.456	4.386	12.93
tree509	-44.1639	0	0.215064	0.175447	0	6.73	3.964	13.234
tree510	-45.3115	0	0.219431	0.197195	0	7.125	4.62	13.495
tree511	-44.2646	0	0.195701	0.178185	0	6.592	4.347	13.755
tree512	-45.7821	0	0.236794	0.203217	0	7.579	4.316	12.737
tree513	-44.2646	0	0.195701	0.178185	0	6.468	4.398	13.93
tree514	-44.1639	0	0.215064	0.175447	0	6.731	3.983	13.252
tree515	-45.7821	0	0.236794	0.203217	0	7.588	4.264	12.676
tree516	-43.7804	0	0.246956	0.133827	0	6.857	2.836	11.979
tree517	-42.1178	0	0.158269	0.154379	0	4.952	4.049	15.097
tree518	-44.1639	0	0.215064	0.175447	0	6.704	3.988	13.284
tree519	-43.7804	0	0.246956	0.133827	0	6.835	2.932	12.097
tree520	-42.6451	0	0.189013	0.147821	0	6.049	3.343	13.294
tree521	-43.5582	0	0.159522	0.16018	0	4.882	4.274	15.392
tree522	-42.5906	0	0.15081	0.153436	0	4.56	4.274	15.714
tree523	-43.6207	0	0.162214	0.159823	0	4.918	4.282	15.364
tree524	-44.2646	0	0.195701	0.178185	0	6.398	4.374	13.976
tree525	-45.3115	0	0.219431	0.197195	0	7.213	4.574	13.361
tree526	-42.7074	0	0.18757	0.18498	0	7.775	4.185	12.41
tree527	-42.6105	0	0.21	1e-06	0	6.296	0	9.704
tree528	-44.1639	0	0.215064	0.175447	0	6.652	3.964	13.312
tree529	-43.5863	0	0.23925	0.147016	0	6.783	3.198	12.415
tree530	-45.3304	0	0.189079	0.198656	0	5.801	4.891	15.09
tree531	-45.3115	0	0.219431	0.197195	0	7.111	4.624	13.513
tree532	-45.3304	0	0.189079	0.198656	0	5.785	5.046	15.261
tree533	-45.0351	0	0.204686	0.201772	0	6.85	4.931	14.081
tree534	-44.5408	0	0.240802	0.154218	0	7.359	3.036	11.677
tree535	-45.3115	0	0.219431	0.197195	0	7.051	4.698	13.647
tree536	-44.4797	0	0.261425	0.128884	0	7.531	2.312	10.781
tree537	-46.3228	0	0.241921	0.220354	0	7.408	5.058	13.65
tree538	-44.2646	0	0.195701	0.178185	0	6.514	4.358	13.844
tree539	-45.192	0	0.196434	0.215289	0	6.259	5.103	14.844
tree540	-45.8605	0	0.250335	0.172369	0	7.055	3.858	12.803
tree541	-45.3833	0	0.230584	0.141085	0	6.491	3.215	12.724
tree542	-40.7648	0	0.134295	0.153338	0	4.961	4.554	15.593
tree543	-45.3304	0	0.189079	0.198656	0	5.734	4.949	15.215
tree544	-44.2646	0	0.195701	0.178185	0	6.392	4.427	14.035
tree545	-42.3111	0	0.147972	0.14542	0	4.505	3.876	15.371
tree546	-44.5408	0	0.240802	0.154218	0	7.372	3.153	11.781
tree547	-43.5863	0	0.23925	0.147016	0	6.765	3.18	12.415
tree548	-44.1063	0	0.220327	0.171954	0	7.651	3.609	11.958
tree549	-43.1657	0	0.221852	0.119122	0	6.303	2.754	12.451
tree550	-42.3111	0	0.147972	0.14542	0	4.506	3.917	15.411
tree551	-44.0724	0	0.252984	0.126284	0	7.023	2.563	11.54
tree552	-44.9085	0	0.239558	0.195271	0	7.553	4.001	12.448
tree553	-43.7804	0	0.246956	0.133827	0	6.932	2.839	11.907
tree554	-46.4465	0	0.263982	0.214895	0	8.063	4.125	12.062
tree555	-44.2646	0	0.195701	0.178185	0	6.478	4.341	13.863
tree556	-38.4641	0	0.110773	0.11575	0	3.416	3.294	15.878
tree557	-44.2646	0	0.195701	0.178185	0	6.357	4.454	14.097
tree558	-42.1178	0	0.158269	0.154379	0	4.957	3.971	15.014
tree559	-46.7256	0	0.268289	0.218085	0	8.14	4.268	12.128
tree560	-43.2304	0	0.175936	0.175658	0	5.663	4.294	14.631
tree561	-45.7821	0	0.236794	0.203217	0	7.637	4.259	12.622
tree562	-44.2199	0	0.249063	0.17539	0	6.889	3.896	13.007
tree563	-43.5863	0	0.23925	0.147016	0	6.721	3.165	12.444
tree564	-45.0936	0	0.237035	0.197529	0	7.511	4.078	12.567
tree565	-42.5767	0	0.179168	0.203565	0	8.207	4.97	12.763
tree566	-43.7804	0	0.246956	0.133827	0	6.919	2.858	11.939
tree567	-45.2291	0	0.238114	0.142853	0	6.882	3.076	12.194
tree568	-46.1319	0	0.218633	0.204299	0	6.536	4.688	14.152
tree569	-44.7022	0	0.243797	0.171098	0	7.961	3.05	11.089
tree570	-43.527	0	0.213786	0.160701	0	7.208	3.572	12.364
tree571	-45.3304	0	0.189079	0.198656	0	5.901	4.946	15.045
tree572	-44.3214	0	0.22027	0.153577	0	6.33	3.516	13.186
tree573	-45.0154	0	0.216724	0.195202	0	7.192	4.412	13.22
tree574	-45.3115	0	0.219431	0.197195	0	7.082	4.53	13.448
tree575	-45.7821	0	0.236794	0.203217	0	7.571	4.372	12.801
tree576	-43.5863	0	0.23925	0.147016	0	6.729	3.163	12.434
tree577	-44.2646	0	0.195701	0.178185	0	6.424	4.442	14.018
tree578	-44.5408	0	0.240802	0.154218	0	7.384	3.172	11.788
tree579	-45.9169	0	0.24419	0.209178	0	7.538	4.526	12.988
tree580	-44.2106	0	0.273794	0.00422688	0	7.093	0.079	8.986
tree581	-45.3304	0	0.189079	0.198656	0	5.844	4.933	15.089
tree582	-43.1069	0	0.177641	0.164605	0	5.619	4.082	14.463
tree583	-45.5525	0	0.186201	0.209043	0	5.731	5.266	15.535
tree584	-44.2646	0	0.195701	0.178185	0	6.456	4.47	14.014
tree585	-45.3115	0	0.219431	0.197195	0	7.161	4.622	13.461
tree586	-45.3115	0	0.219431	0.197195	0	7.149	4.606	13.457
tree587	-44.1639	0	0.215064	0.175447	0	6.759	3.917	13.158
tree588	-42.1286	0	0.177242	0.126121	0	5.776	3.342	13.566
tree589	-44.2646	0	0.195701	0.178185	0	6.488	4.37	13.882
tree590	-45.0154	0	0.216724	0.195202	0	7.106	4.361	13.255
tree591	-44.2646	0	0.195701	0.178185	0	6.506	4.519	14.013
tree592	-44.2299	0	0.208136	0.212272	0	8.288	4.843	12.555
tree593	-44.9085	0	0.239558	0.195271	0	7.471	4.011	12.54
tree594	-44.2646	0	0.195701	0.178185	0	6.501	4.416	13.915
tree595	-44.6061	0	0.20157	0.210015	0	7.34	4.683	13.343
tree596	-44.5291	0	0.210677	0.212973	0	8.437	4.944	12.507
tree597	-45.3115	0	0.219431	0.197195	0	7.124	4.539	13.415
tree598	-39.2711	0	0.21	1e-06	0	6.158	0	9.842
tree599	-44.5408	0	0.240802	0.154218	0	7.438	3.179	11.741
tree600	-44.1639	0	0.215064	0.175447	0	6.854	3.975	13.121
tree601	-43.527	0	0.213786	0.160701	0	7.232	3.371	12.139
tree602	-43.7804	0	0.246956	0.133827	0	6.909	2.847	11.938
tree603	-45.0154	0	0.216724	0.195202	0	7.134	4.396	13.262
tree604	-42.3111	0	0.147972	0.14542	0	4.507	3.85	15.343
tree605	-45.2314	0	0.199607	0.210295	0	6.921	5.267	14.346
