SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree421	-48.9738	1e-06	0.31	0	0	8.874	0	7.126
tree422	-47.985	1e-06	0.31	0	0	8.702	0	7.298
tree423	-48.9738	1e-06	0.31	0	0	8.873	0	7.127
tree424	-48.9738	1e-06	0.31	0	0	8.83	0	7.17
tree425	-46.7468	1e-06	0.31	0	0	8.208	0	7.792
tree426	-45.9253	1e-06	0.288328	0	0	7.352	0	8.648
tree427	-47.91	1e-06	0.31	0	0	8.713	0	7.287
tree428	-48.208	1e-06	0.31	0	0	9.048	0	6.952
tree429	-46.0413	1e-06	0.31	0	0	8.161	0	7.839
tree430	-45.7282	1e-06	0.31	0	0	7.935	0	8.065
tree431	-48.9738	1e-06	0.31	0	0	8.859	0	7.141
tree432	-45.7282	1e-06	0.31	0	0	7.917	0	8.083
tree433	-48.7836	1e-06	0.31	0	0	8.765	0	7.235
tree434	-45.7282	1e-06	0.31	0	0	7.87	0	8.13
tree435	-48.9738	1e-06	0.31	0	0	8.851	0	7.149
tree436	-48.7794	1e-06	0.31	0	0	8.983	0	7.017
tree437	-48.7836	1e-06	0.31	0	0	8.808	0	7.192
tree438	-48.208	1e-06	0.31	0	0	9.068	0	6.932
tree439	-46.3569	1e-06	0.286846	0	0	7.304	0	8.696
tree440	-48.6203	1e-06	0.31	0	0	8.818	0	7.182
tree441	-47.91	1e-06	0.31	0	0	8.694	0	7.306
tree442	-48.9738	1e-06	0.31	0	0	8.862	0	7.138
tree443	-48.9738	1e-06	0.31	0	0	8.909	0	7.091
tree444	-44.0667	1e-06	0.31	0	0	8.081	0	7.919
tree445	-47.985	1e-06	0.31	0	0	8.725	0	7.275
tree446	-46.7468	1e-06	0.31	0	0	8.242	0	7.758
tree447	-47.985	1e-06	0.31	0	0	8.745	0	7.255
tree448	-47.8385	1e-06	0.31	0	0	8.738	0	7.262
tree449	-47.985	1e-06	0.31	0	0	8.74	0	7.26
tree450	-48.9738	1e-06	0.31	0	0	8.862	0	7.138
tree451	-48.9738	1e-06	0.31	0	0	8.904	0	7.096
tree452	-45.7282	1e-06	0.31	0	0	7.898	0	8.102
tree453	-48.7836	1e-06	0.31	0	0	8.72	0	7.28
tree454	-48.9738	1e-06	0.31	0	0	8.814	0	7.186
tree455	-48.7836	1e-06	0.31	0	0	8.76	0	7.24
tree456	-48.7836	1e-06	0.31	0	0	8.795	0	7.205
tree457	-48.9738	1e-06	0.31	0	0	8.886	0	7.114
tree458	-48.9738	1e-06	0.31	0	0	8.829	0	7.171
tree459	-48.9738	1e-06	0.31	0	0	8.844	0	7.156
tree460	-46.7468	1e-06	0.31	0	0	8.228	0	7.772
tree461	-48.9738	1e-06	0.31	0	0	8.866	0	7.134
tree462	-48.9738	1e-06	0.31	0	0	8.877	0	7.123
tree463	-47.91	1e-06	0.31	0	0	8.699	0	7.301
tree464	-48.9738	1e-06	0.31	0	0	8.865	0	7.135
tree465	-46.7245	1e-06	0.31	0	0	8.232	0	7.768
tree466	-48.9738	1e-06	0.31	0	0	8.853	0	7.147
tree467	-47.91	1e-06	0.31	0	0	8.716	0	7.284
tree468	-44.0667	1e-06	0.31	0	0	8.08	0	7.92
tree469	-47.91	1e-06	0.31	0	0	8.712	0	7.288
tree470	-48.9738	1e-06	0.31	0	0	8.849	0	7.151
tree471	-44.8316	1e-06	0.31	0	0	7.82	0	8.18
tree472	-45.7282	1e-06	0.31	0	0	7.935	0	8.065
tree473	-44.6763	1e-06	0.31	0	0	8.1	0	7.9
tree474	-48.6203	1e-06	0.31	0	0	8.809	0	7.191
tree475	-45.7282	1e-06	0.31	0	0	7.875	0	8.125
tree476	-48.7836	1e-06	0.31	0	0	8.82	0	7.18
tree477	-45.7282	1e-06	0.31	0	0	7.888	0	8.112
tree478	-48.7794	1e-06	0.31	0	0	8.965	0	7.035
tree479	-48.7836	1e-06	0.31	0	0	8.739	0	7.261
tree480	-48.9738	1e-06	0.31	0	0	8.855	0	7.145
tree481	-48.7836	1e-06	0.31	0	0	8.825	0	7.175
tree482	-48.3105	1e-06	0.31	0	0	9.151	0	6.849
tree483	-48.7836	1e-06	0.31	0	0	8.766	0	7.234
tree484	-47.985	1e-06	0.31	0	0	8.718	0	7.282
tree485	-48.9738	1e-06	0.31	0	0	8.851	0	7.149
tree486	-48.7794	1e-06	0.31	0	0	8.951	0	7.049
tree487	-44.7214	1e-06	0.31	0	0	7.751	0	8.249
tree488	-48.7836	1e-06	0.31	0	0	8.769	0	7.231
tree489	-48.9738	1e-06	0.31	0	0	8.872	0	7.128
tree490	-46.0646	1e-06	0.31	0	0	8.139	0	7.861
tree491	-45.9253	1e-06	0.288328	0	0	7.343	0	8.657
tree492	-48.7836	1e-06	0.31	0	0	8.757	0	7.243
tree493	-46.0424	1e-06	0.287319	0	0	7.404	0	8.596
tree494	-48.3105	1e-06	0.31	0	0	9.154	0	6.846
tree495	-45.7282	1e-06	0.31	0	0	7.893	0	8.107
tree496	-48.9738	1e-06	0.31	0	0	8.832	0	7.168
tree497	-45.7282	1e-06	0.31	0	0	7.91	0	8.09
tree498	-48.9738	1e-06	0.31	0	0	8.858	0	7.142
tree499	-46.0424	1e-06	0.287319	0	0	7.433	0	8.567
tree500	-48.9738	1e-06	0.31	0	0	8.869	0	7.131
tree501	-45.7282	1e-06	0.31	0	0	7.887	0	8.113
tree502	-48.7836	1e-06	0.31	0	0	8.758	0	7.242
tree503	-48.3105	1e-06	0.31	0	0	9.171	0	6.829
tree504	-48.9738	1e-06	0.31	0	0	8.832	0	7.168
tree505	-48.7794	1e-06	0.31	0	0	8.93	0	7.07
tree506	-47.985	1e-06	0.31	0	0	8.737	0	7.263
tree507	-46.0413	1e-06	0.31	0	0	8.144	0	7.856
tree508	-48.7836	1e-06	0.31	0	0	8.747	0	7.253
tree509	-48.9738	1e-06	0.31	0	0	8.882	0	7.118
tree510	-48.7836	1e-06	0.31	0	0	8.734	0	7.266
tree511	-48.9738	1e-06	0.31	0	0	8.846	0	7.154
tree512	-47.91	1e-06	0.31	0	0	8.698	0	7.302
tree513	-48.9738	1e-06	0.31	0	0	8.89	0	7.11
tree514	-48.9738	1e-06	0.31	0	0	8.905	0	7.095
tree515	-47.91	1e-06	0.31	0	0	8.734	0	7.266
tree516	-45.7282	1e-06	0.31	0	0	7.878	0	8.122
tree517	-48.9738	1e-06	0.31	0	0	8.82	0	7.18
tree518	-48.9738	1e-06	0.31	0	0	8.814	0	7.186
tree519	-45.7282	1e-06	0.31	0	0	7.86	0	8.14
tree520	-46.0424	1e-06	0.287319	0	0	7.377	0	8.623
tree521	-47.985	1e-06	0.31	0	0	8.707	0	7.293
tree522	-48.7794	1e-06	0.31	0	0	8.929	0	7.071
tree523	-47.9082	1e-06	0.31	0	0	8.766	0	7.234
tree524	-48.9738	1e-06	0.31	0	0	8.826	0	7.174
tree525	-48.7836	1e-06	0.31	0	0	8.757	0	7.243
tree526	-47.3709	1e-06	0.31	0	0	9.048	0	6.952
tree527	-42.6105	1e-06	0.21	0	0	6.277	0	9.723
tree528	-48.9738	1e-06	0.31	0	0	8.869	0	7.131
tree529	-45.7282	1e-06	0.31	0	0	7.938	0	8.062
tree530	-48.7836	1e-06	0.31	0	0	8.695	0	7.305
tree531	-48.7836	1e-06	0.31	0	0	8.696	0	7.304
tree532	-48.7836	1e-06	0.31	0	0	8.784	0	7.216
tree533	-47.9082	1e-06	0.31	0	0	8.799	0	7.201
tree534	-46.0424	1e-06	0.287319	0	0	7.414	0	8.586
tree535	-48.7836	1e-06	0.31	0	0	8.781	0	7.219
tree536	-44.8248	1e-06	0.31	0	0	7.872	0	8.128
tree537	-48.9819	1e-06	0.31	0	0	9.164	0	6.836
tree538	-48.9738	1e-06	0.31	0	0	8.847	0	7.153
tree539	-48.7836	1e-06	0.31	0	0	8.759	0	7.241
tree540	-48.6203	1e-06	0.31	0	0	8.853	0	7.147
tree541	-47.8385	1e-06	0.31	0	0	8.776	0	7.224
tree542	-49.1458	1e-06	0.31	0	0	9.054	0	6.946
tree543	-48.7836	1e-06	0.31	0	0	8.774	0	7.226
tree544	-48.9738	1e-06	0.31	0	0	8.876	0	7.124
tree545	-48.9738	1e-06	0.31	0	0	8.887	0	7.113
tree546	-46.0424	1e-06	0.287319	0	0	7.376	0	8.624
tree547	-45.7282	1e-06	0.31	0	0	7.902	0	8.098
tree548	-46.7711	1e-06	0.31	0	0	8.229	0	7.771
tree549	-45.7282	1e-06	0.31	0	0	7.925	0	8.075
tree550	-48.9738	1e-06	0.31	0	0	8.863	0	7.137
tree551	-46.0413	1e-06	0.31	0	0	8.149	0	7.851
tree552	-47.985	1e-06	0.31	0	0	8.731	0	7.269
tree553	-45.7282	1e-06	0.31	0	0	7.897	0	8.103
tree554	-47.91	1e-06	0.31	0	0	8.695	0	7.305
tree555	-48.9738	1e-06	0.31	0	0	8.871	0	7.129
tree556	-44.2424	1e-06	0.31	0	0	8.156	0	7.844
tree557	-48.9738	1e-06	0.31	0	0	8.826	0	7.174
tree558	-48.9738	1e-06	0.31	0	0	8.923	0	7.077
tree559	-47.8385	1e-06	0.31	0	0	8.715	0	7.285
tree560	-47.985	1e-06	0.31	0	0	8.737	0	7.263
tree561	-47.91	1e-06	0.31	0	0	8.725	0	7.275
tree562	-45.5349	1e-06	0.31	0	0	7.985	0	8.015
tree563	-45.7282	1e-06	0.31	0	0	7.912	0	8.088
tree564	-47.9082	1e-06	0.31	0	0	8.75	0	7.25
tree565	-50.353	1e-06	0.51	0	0	9.766	0	6.234
tree566	-45.7282	1e-06	0.31	0	0	7.925	0	8.075
tree567	-45.9253	1e-06	0.288328	0	0	7.358	0	8.642
tree568	-47.91	1e-06	0.31	0	0	8.701	0	7.299
tree569	-46.7245	1e-06	0.31	0	0	8.233	0	7.767
tree570	-46.7468	1e-06	0.31	0	0	8.194	0	7.806
tree571	-48.7836	1e-06	0.31	0	0	8.827	0	7.173
tree572	-48.9738	1e-06	0.31	0	0	8.877	0	7.123
tree573	-47.985	1e-06	0.31	0	0	8.752	0	7.248
tree574	-48.7836	1e-06	0.31	0	0	8.721	0	7.279
tree575	-47.91	1e-06	0.31	0	0	8.727	0	7.273
tree576	-45.7282	1e-06	0.31	0	0	7.933	0	8.067
tree577	-48.9738	1e-06	0.31	0	0	8.913	0	7.087
tree578	-46.0424	1e-06	0.287319	0	0	7.399	0	8.601
tree579	-49.2257	1e-06	0.31	0	0	9.065	0	6.935
tree580	-44.2118	1e-06	0.276992	0	0	7.127	0	8.873
tree581	-48.7836	1e-06	0.31	0	0	8.754	0	7.246
tree582	-46.7468	1e-06	0.31	0	0	8.235	0	7.765
tree583	-48.6203	1e-06	0.31	0	0	8.841	0	7.159
tree584	-48.9738	1e-06	0.31	0	0	8.828	0	7.172
tree585	-48.7836	1e-06	0.31	0	0	8.808	0	7.192
tree586	-48.7836	1e-06	0.31	0	0	8.728	0	7.272
tree587	-48.9738	1e-06	0.31	0	0	8.904	0	7.096
tree588	-49.1492	1e-06	0.31	0	0	9.028	0	6.972
tree589	-48.9738	1e-06	0.31	0	0	8.875	0	7.125
tree590	-47.985	1e-06	0.31	0	0	8.739	0	7.261
tree591	-48.9738	1e-06	0.31	0	0	8.904	0	7.096
tree592	-47.985	1e-06	0.31	0	0	8.751	0	7.249
tree593	-47.985	1e-06	0.31	0	0	8.736	0	7.264
tree594	-48.9738	1e-06	0.31	0	0	8.833	0	7.167
tree595	-48.7836	1e-06	0.31	0	0	8.758	0	7.242
tree596	-48.3105	1e-06	0.31	0	0	9.139	0	6.861
tree597	-48.7836	1e-06	0.31	0	0	8.79	0	7.21
tree598	-39.2711	1e-06	0.21	0	0	6.194	0	9.806
tree599	-46.0424	1e-06	0.287319	0	0	7.427	0	8.573
tree600	-48.9738	1e-06	0.31	0	0	8.85	0	7.15
tree601	-46.7468	1e-06	0.31	0	0	8.237	0	7.763
tree602	-45.7282	1e-06	0.31	0	0	7.923	0	8.077
tree603	-47.985	1e-06	0.31	0	0	8.721	0	7.279
tree604	-48.9738	1e-06	0.31	0	0	8.794	0	7.206
tree605	-48.6203	1e-06	0.31	0	0	8.909	0	7.091
tree606	-45.5349	1e-06	0.31	0	0	8	0	8
tree607	-47.91	1e-06	0.31	0	0	8.708	0	7.292
tree608	-48.9738	1e-06	0.31	0	0	8.802	0	7.198
tree609	-47.91	1e-06	0.31	0	0	8.691	0	7.309
tree610	-45.8669	1e-06	0.31	0	0	8.086	0	7.914
tree611	-47.91	1e-06	0.31	0	0	8.702	0	7.298
tree612	-46.0413	1e-06	0.31	0	0	8.132	0	7.868
tree613	-48.6203	1e-06	0.31	0	0	8.856	0	7.144
tree614	-46.0413	1e-06	0.31	0	0	8.126	0	7.874
tree615	-47.9082	1e-06	0.31	0	0	8.778	0	7.222
tree616	-45.9253	1e-06	0.288328	0	0	7.365	0	8.635
tree617	-47.91	1e-06	0.31	0	0	8.675	0	7.325
tree618	-47.985	1e-06	0.31	0	0	8.715	0	7.285
tree619	-47.91	1e-06	0.31	0	0	8.693	0	7.307
tree620	-47.988	1e-06	0.31	0	0	8.822	0	7.178
tree621	-49.2257	1e-06	0.31	0	0	9.053	0	6.947
tree622	-48.9738	1e-06	0.31	0	0	8.82	0	7.18
tree623	-46.7468	1e-06	0.31	0	0	8.243	0	7.757
tree624	-45.7854	1e-06	0.31	0	0	8.185	0	7.815
tree625	-46.0424	1e-06	0.287319	0	0	7.386	0	8.614
tree626	-47.9082	1e-06	0.31	0	0	8.781	0	7.219
tree627	-47.985	1e-06	0.31	0	0	8.719	0	7.281
tree628	-48.9738	1e-06	0.31	0	0	8.803	0	7.197
tree629	-48.3105	1e-06	0.31	0	0	9.118	0	6.882
tree630	-49.2257	1e-06	0.31	0	0	9.055	0	6.945
tree631	-46.7468	1e-06	0.31	0	0	8.237	0	7.763
tree632	-46.0646	1e-06	0.31	0	0	8.114	0	7.886
tree633	-48.9738	1e-06	0.31	0	0	8.837	0	7.163
tree634	-48.7836	1e-06	0.31	0	0	8.862	0	7.138
tree635	-48.6203	1e-06	0.31	0	0	8.862	0	7.138
tree636	-48.9738	1e-06	0.31	0	0	8.907	0	7.093
tree637	-47.985	1e-06	0.31	0	0	8.753	0	7.247
tree638	-48.9738	1e-06	0.31	0	0	8.867	0	7.133
tree639	-45.8669	1e-06	0.31	0	0	8.041	0	7.959
tree640	-49.2257	1e-06	0.31	0	0	9.065	0	6.935
tree641	-48.9738	1e-06	0.31	0	0	8.83	0	7.17
tree642	-48.7836	1e-06	0.31	0	0	8.748	0	7.252
tree643	-47.985	1e-06	0.31	0	0	8.751	0	7.249
tree644	-48.9738	1e-06	0.31	0	0	8.857	0	7.143
tree645	-49.2257	1e-06	0.31	0	0	9.063	0	6.937
tree646	-47.91	1e-06	0.31	0	0	8.709	0	7.291
tree647	-46.0424	1e-06	0.287319	0	0	7.37	0	8.63
tree648	-48.9738	1e-06	0.31	0	0	8.888	0	7.112
tree649	-47.2112	1e-06	0.31	0	0	8.027	0	7.973
tree650	-47.91	1e-06	0.31	0	0	8.69	0	7.31
tree651	-48.9738	1e-06	0.31	0	0	8.809	0	7.191
tree652	-48.7794	1e-06	0.31	0	0	8.963	0	7.037
tree653	-46.0413	1e-06	0.31	0	0	8.14	0	7.86
tree654	-45.7282	1e-06	0.31	0	0	7.935	0	8.065
tree655	-47.9082	1e-06	0.31	0	0	8.739	0	7.261
tree656	-46.9789	1e-06	0.31	0	0	8.07	0	7.93
tree657	-48.3105	1e-06	0.31	0	0	9.128	0	6.872
tree658	-46.7468	1e-06	0.31	0	0	8.243	0	7.757
tree659	-48.3105	1e-06	0.31	0	0	9.111	0	6.889
tree660	-45.5349	1e-06	0.31	0	0	7.965	0	8.035
tree661	-47.985	1e-06	0.31	0	0	8.695	0	7.305
tree662	-48.9738	1e-06	0.31	0	0	8.829	0	7.171
tree663	-44.6763	1e-06	0.31	0	0	8.082	0	7.918
tree664	-46.3426	1e-06	0.286846	0	0	7.357	0	8.643
tree665	-48.9738	1e-06	0.31	0	0	8.874	0	7.126
tree666	-48.7836	1e-06	0.31	0	0	8.747	0	7.253
tree667	-48.9738	1e-06	0.31	0	0	8.88	0	7.12
tree668	-48.9738	1e-06	0.31	0	0	8.855	0	7.145
tree669	-45.5349	1e-06	0.31	0	0	7.952	0	8.048
tree670	-48.7836	1e-06	0.31	0	0	8.794	0	7.206
tree671	-48.0411	1e-06	0.31	0	0	8.946	0	7.054
tree672	-45.7282	1e-06	0.31	0	0	7.91	0	8.09
tree673	-47.985	1e-06	0.31	0	0	8.759	0	7.241
tree674	-44.7214	1e-06	0.31	0	0	7.793	0	8.207
tree675	-48.7794	1e-06	0.31	0	0	8.924	0	7.076
tree676	-47.985	1e-06	0.31	0	0	8.729	0	7.271
tree677	-46.0424	1e-06	0.287319	0	0	7.366	0	8.634
tree678	-45.7282	1e-06	0.31	0	0	7.895	0	8.105
tree679	-48.9738	1e-06	0.31	0	0	8.854	0	7.146
tree680	-46.0424	1e-06	0.287319	0	0	7.394	0	8.606
tree681	-45.7282	1e-06	0.31	0	0	7.892	0	8.108
tree682	-45.7282	1e-06	0.31	0	0	7.904	0	8.096
tree683	-52.4473	1e-06	0.51	0	0	10.048	0	5.952
tree684	-47.91	1e-06	0.31	0	0	8.71	0	7.29
tree685	-45.7282	1e-06	0.31	0	0	7.965	0	8.035
tree686	-48.7836	1e-06	0.31	0	0	8.784	0	7.216
tree687	-46.0413	1e-06	0.31	0	0	8.165	0	7.835
tree688	-48.9738	1e-06	0.31	0	0	8.864	0	7.136
tree689	-48.9738	1e-06	0.31	0	0	8.826	0	7.174
tree690	-47.1841	1e-06	0.31	0	0	8.051	0	7.949
tree691	-46.7245	1e-06	0.31	0	0	8.22	0	7.78
tree692	-47.985	1e-06	0.31	0	0	8.721	0	7.279
tree693	-47.91	1e-06	0.31	0	0	8.679	0	7.321
tree694	-47.91	1e-06	0.31	0	0	8.664	0	7.336
tree695	-47.985	1e-06	0.31	0	0	8.679	0	7.321
tree696	-48.9738	1e-06	0.31	0	0	8.858	0	7.142
tree697	-42.7907	1e-06	0.21	0	0	6.315	0	9.685
tree698	-48.7836	1e-06	0.31	0	0	8.783	0	7.217
tree699	-46.0413	1e-06	0.31	0	0	8.125	0	7.875
tree700	-48.9738	1e-06	0.31	0	0	8.855	0	7.145
tree701	-45.7282	1e-06	0.31	0	0	7.915	0	8.085
tree702	-48.9738	1e-06	0.31	0	0	8.892	0	7.108
tree703	-48.7836	1e-06	0.31	0	0	8.766	0	7.234
tree704	-43.9251	1e-06	0.21	0	0	6.565	0	9.435
tree705	-48.7836	1e-06	0.31	0	0	8.767	0	7.233
tree706	-46.0424	1e-06	0.287319	0	0	7.415	0	8.585
tree707	-42.6105	1e-06	0.21	0	0	6.304	0	9.696
tree708	-48.9738	1e-06	0.31	0	0	8.817	0	7.183
tree709	-48.7836	1e-06	0.31	0	0	8.695	0	7.305
tree710	-48.9738	1e-06	0.31	0	0	8.807	0	7.193
tree711	-48.9738	1e-06	0.31	0	0	8.809	0	7.191
tree712	-48.7836	1e-06	0.31	0	0	8.778	0	7.222
tree713	-46.0424	1e-06	0.287319	0	0	7.388	0	8.612
tree714	-48.3105	1e-06	0.31	0	0	9.099	0	6.901
tree715	-48.7836	1e-06	0.31	0	0	8.736	0	7.264
tree716	-48.7836	1e-06	0.31	0	0	8.753	0	7.247
tree717	-47.91	1e-06	0.31	0	0	8.659	0	7.341
tree718	-48.7836	1e-06	0.31	0	0	8.796	0	7.204
tree719	-48.3105	1e-06	0.31	0	0	9.127	0	6.873
tree720	-48.7836	1e-06	0.31	0	0	8.76	0	7.24
tree721	-48.9738	1e-06	0.31	0	0	8.829	0	7.171
tree722	-48.9738	1e-06	0.31	0	0	8.9	0	7.1
tree723	-49.2257	1e-06	0.31	0	0	9.049	0	6.951
tree724	-47.9082	1e-06	0.31	0	0	8.804	0	7.196
tree725	-45.9253	1e-06	0.288328	0	0	7.39	0	8.61
tree726	-48.9738	1e-06	0.31	0	0	8.903	0	7.097
tree727	-47.91	1e-06	0.31	0	0	8.697	0	7.303
tree728	-45.7282	1e-06	0.31	0	0	7.907	0	8.093
tree729	-48.7794	1e-06	0.31	0	0	8.94	0	7.06
tree730	-46.0424	1e-06	0.287319	0	0	7.377	0	8.623
tree731	-45.7282	1e-06	0.31	0	0	7.944	0	8.056
tree732	-44.7214	1e-06	0.31	0	0	7.795	0	8.205
tree733	-48.7794	1e-06	0.31	0	0	8.92	0	7.08
tree734	-47.985	1e-06	0.31	0	0	8.738	0	7.262
tree735	-48.6203	1e-06	0.31	0	0	8.874	0	7.126
tree736	-47.985	1e-06	0.31	0	0	8.717	0	7.283
tree737	-42.6105	1e-06	0.21	0	0	6.276	0	9.724
tree738	-48.7836	1e-06	0.31	0	0	8.817	0	7.183
tree739	-48.9738	1e-06	0.31	0	0	8.845	0	7.155
tree740	-48.9738	1e-06	0.31	0	0	8.8	0	7.2
tree741	-48.9738	1e-06	0.31	0	0	8.901	0	7.099
tree742	-47.985	1e-06	0.31	0	0	8.724	0	7.276
tree743	-48.7836	1e-06	0.31	0	0	8.754	0	7.246
tree744	-47.985	1e-06	0.31	0	0	8.726	0	7.274
tree745	-48.2203	1e-06	0.31	0	0	8.482	0	7.518
tree746	-48.9738	1e-06	0.31	0	0	8.847	0	7.153
tree747	-48.7794	1e-06	0.31	0	0	8.968	0	7.032
tree748	-47.985	1e-06	0.31	0	0	8.755	0	7.245
tree749	-47.9082	1e-06	0.31	0	0	8.78	0	7.22
tree750	-48.7794	1e-06	0.31	0	0	8.972	0	7.028
tree751	-46.3569	1e-06	0.286846	0	0	7.355	0	8.645
tree752	-48.9738	1e-06	0.31	0	0	8.856	0	7.144
tree753	-47.985	1e-06	0.31	0	0	8.725	0	7.275
tree754	-46.0424	1e-06	0.287319	0	0	7.356	0	8.644
tree755	-49.1492	1e-06	0.31	0	0	9.004	0	6.996
tree756	-45.8669	1e-06	0.31	0	0	8.047	0	7.953
tree757	-47.985	1e-06	0.31	0	0	8.71	0	7.29
tree758	-48.7836	1e-06	0.31	0	0	8.685	0	7.315
tree759	-48.6203	1e-06	0.31	0	0	8.873	0	7.127
tree760	-44.0667	1e-06	0.31	0	0	8.099	0	7.901
tree761	-47.985	1e-06	0.31	0	0	8.76	0	7.24
tree762	-45.7282	1e-06	0.31	0	0	7.884	0	8.116
tree763	-48.6203	1e-06	0.31	0	0	8.836	0	7.164
tree764	-45.2619	1e-06	0.284187	0	0	7.298	0	8.702
tree765	-48.7836	1e-06	0.31	0	0	8.769	0	7.231
tree766	-48.7836	1e-06	0.31	0	0	8.778	0	7.222
tree767	-48.7836	1e-06	0.31	0	0	8.754	0	7.246
tree768	-46.6505	1e-06	0.31	0	0	7.818	0	8.182
tree769	-47.91	1e-06	0.31	0	0	8.673	0	7.327
tree770	-46.3569	1e-06	0.286846	0	0	7.336	0	8.664
tree771	-48.0715	1e-06	0.31	0	0	8.78	0	7.22
tree772	-42.7269	1e-06	0.280313	0	0	7.228	0	8.772
tree773	-46.7245	1e-06	0.31	0	0	8.192	0	7.808
tree774	-47.985	1e-06	0.31	0	0	8.727	0	7.273
tree775	-48.7836	1e-06	0.31	0	0	8.75	0	7.25
tree776	-45.5349	1e-06	0.31	0	0	8.008	0	7.992
tree777	-46.7468	1e-06	0.31	0	0	8.234	0	7.766
tree778	-46.0413	1e-06	0.31	0	0	8.189	0	7.811
tree779	-47.9082	1e-06	0.31	0	0	8.803	0	7.197
tree780	-44.1807	1e-06	0.281094	0	0	7.265	0	8.735
tree781	-47.91	1e-06	0.31	0	0	8.681	0	7.319
tree782	-45.7282	1e-06	0.31	0	0	7.897	0	8.103
tree783	-48.7836	1e-06	0.31	0	0	8.823	0	7.177
tree784	-47.985	1e-06	0.31	0	0	8.733	0	7.267
tree785	-50.0863	1e-06	0.51	0	0	9.83	0	6.17
tree786	-46.0413	1e-06	0.31	0	0	8.212	0	7.788
tree787	-47.9082	1e-06	0.31	0	0	8.759	0	7.241
tree788	-48.7836	1e-06	0.31	0	0	8.799	0	7.201
tree789	-48.7794	1e-06	0.31	0	0	8.917	0	7.083
tree790	-48.9738	1e-06	0.31	0	0	8.853	0	7.147
tree791	-48.9738	1e-06	0.31	0	0	8.902	0	7.098
tree792	-47.985	1e-06	0.31	0	0	8.745	0	7.255
tree793	-47.985	1e-06	0.31	0	0	8.741	0	7.259
tree794	-47.8385	1e-06	0.31	0	0	8.757	0	7.243
tree795	-48.0715	1e-06	0.31	0	0	8.797	0	7.203
tree796	-45.7282	1e-06	0.31	0	0	7.967	0	8.033
tree797	-47.985	1e-06	0.31	0	0	8.707	0	7.293
tree798	-48.9738	1e-06	0.31	0	0	8.832	0	7.168
tree799	-45.7854	1e-06	0.31	0	0	8.134	0	7.866
tree800	-48.3105	1e-06	0.31	0	0	9.106	0	6.894
tree801	-48.9738	1e-06	0.31	0	0	8.876	0	7.124
tree802	-48.7794	1e-06	0.31	0	0	8.952	0	7.048
tree803	-47.9082	1e-06	0.31	0	0	8.773	0	7.227
tree804	-47.985	1e-06	0.31	0	0	8.766	0	7.234
tree805	-47.91	1e-06	0.31	0	0	8.688	0	7.312
tree806	-45.7282	1e-06	0.31	0	0	7.927	0	8.073
tree807	-48.9738	1e-06	0.31	0	0	8.859	0	7.141
tree808	-47.985	1e-06	0.31	0	0	8.722	0	7.278
tree809	-48.7836	1e-06	0.31	0	0	8.755	0	7.245
tree810	-46.7468	1e-06	0.31	0	0	8.251	0	7.749
tree811	-48.7836	1e-06	0.31	0	0	8.819	0	7.181
tree812	-48.9738	1e-06	0.31	0	0	8.86	0	7.14
tree813	-47.9082	1e-06	0.31	0	0	8.783	0	7.217
tree814	-44.7419	1e-06	0.31	0	0	7.865	0	8.135
tree815	-48.7836	1e-06	0.31	0	0	8.72	0	7.28
tree816	-46.0424	1e-06	0.287319	0	0	7.398	0	8.602
tree817	-48.9738	1e-06	0.31	0	0	8.878	0	7.122
tree818	-46.9003	1e-06	0.31	0	0	7.982	0	8.018
tree819	-47.985	1e-06	0.31	0	0	8.7	0	7.3
tree820	-48.7836	1e-06	0.31	0	0	8.802	0	7.198
tree821	-46.0413	1e-06	0.31	0	0	8.14	0	7.86
tree822	-47.91	1e-06	0.31	0	0	8.698	0	7.302
tree823	-49.1492	1e-06	0.31	0	0	9.087	0	6.913
tree824	-46.0424	1e-06	0.287319	0	0	7.398	0	8.602
tree825	-48.9738	1e-06	0.31	0	0	8.889	0	7.111
tree826	-46.3569	1e-06	0.286846	0	0	7.334	0	8.666
tree827	-48.9738	1e-06	0.31	0	0	8.93	0	7.07
tree828	-48.6203	1e-06	0.31	0	0	8.904	0	7.096
tree829	-48.9738	1e-06	0.31	0	0	8.885	0	7.115
tree830	-41.6055	1e-06	0.21	0	0	6.096	0	9.904
tree831	-48.9738	1e-06	0.31	0	0	8.859	0	7.141
tree832	-45.7282	1e-06	0.31	0	0	7.945	0	8.055
tree833	-47.8385	1e-06	0.31	0	0	8.727	0	7.273
tree834	-46.0424	1e-06	0.287319	0	0	7.389	0	8.611
tree835	-48.9738	1e-06	0.31	0	0	8.867	0	7.133
tree836	-48.9738	1e-06	0.31	0	0	8.822	0	7.178
tree837	-48.9738	1e-06	0.31	0	0	8.875	0	7.125
tree838	-48.7794	1e-06	0.31	0	0	8.931	0	7.069
tree839	-47.91	1e-06	0.31	0	0	8.696	0	7.304
tree840	-48.7794	1e-06	0.31	0	0	8.933	0	7.067
tree841	-47.91	1e-06	0.31	0	0	8.696	0	7.304
tree842	-48.7794	1e-06	0.31	0	0	8.926	0	7.074
tree843	-47.91	1e-06	0.31	0	0	8.702	0	7.298
tree844	-48.7794	1e-06	0.31	0	0	8.943	0	7.057
