SpTree	logl	delta	tau	lambda	duplications	transfers	losses	speciations
tree522	-68.6666	0.317659	0	0.819833	7.412	0	30.922	39.51
tree523	-69.0013	0.321986	0	0.821779	7.386	0	30.766	39.38
tree524	-65.8073	0.281707	0	0.760745	6.379	0	28.529	38.15
tree525	-65.4756	0.287161	0	0.773267	6.414	0	28.606	38.192
tree526	-64.1807	0.283948	0	0.754826	6.411	0	28.011	37.6
tree527	-67.6338	0.293738	0	0.780525	6.655	0	29.899	39.244
tree528	-73.2108	0.315562	0	0.837696	7.402	0	33.907	42.505
tree529	-67.2179	0.299944	0	0.799118	6.516	0	30.526	40.01
tree530	-71.5648	0.312636	0	0.831769	7.413	0	32.884	41.471
tree531	-65.4756	0.287161	0	0.773267	6.384	0	28.591	38.207
tree532	-71.5648	0.312636	0	0.831769	7.411	0	32.904	41.493
tree533	-62.7886	0.288429	0	0.751806	6.392	0	26.576	36.184
tree534	-66.1044	0.28125	0	0.760194	6.374	0	28.482	38.108
tree535	-65.4756	0.287161	0	0.773267	6.412	0	28.616	38.204
tree536	-71.8719	0.323758	0	0.861336	7.446	0	34.446	43
tree537	-68.017	0.327103	0	0.83939	7.461	0	31.073	39.612
tree538	-65.8073	0.281707	0	0.760745	6.396	0	28.597	38.201
tree539	-68.3901	0.283438	0	0.782812	6.447	0	31.019	40.572
tree540	-72.2998	0.326607	0	0.855992	7.453	0	34.346	42.893
tree541	-72.6286	0.324348	0	0.855387	7.449	0	34.304	42.855
tree542	-59.5727	0.254061	0	0.703891	5.564	0	24.853	35.289
tree543	-71.5648	0.312636	0	0.831769	7.411	0	32.911	41.5
tree544	-65.8073	0.281707	0	0.760745	6.436	0	28.701	38.265
tree545	-71.9439	0.312326	0	0.827731	7.345	0	32.735	41.39
tree546	-66.1044	0.28125	0	0.760194	6.372	0	28.472	38.1
tree547	-67.2179	0.299944	0	0.799118	6.533	0	30.589	40.056
tree548	-64.5219	0.279593	0	0.74903	6.401	0	27.556	37.155
tree549	-71.9425	0.324979	0	0.857822	7.424	0	34.362	42.938
tree550	-71.9439	0.312326	0	0.827731	7.411	0	32.89	41.479
tree551	-71.5597	0.324325	0	0.867261	7.462	0	34.519	43.057
tree552	-73.5295	0.31561	0	0.834562	7.38	0	33.814	42.434
tree553	-67.3318	0.299006	0	0.792975	6.658	0	29.949	39.291
tree554	-73.23	0.315139	0	0.83996	7.409	0	33.899	42.49
tree555	-65.8073	0.281707	0	0.760745	6.38	0	28.556	38.176
tree556	-62.8667	0.288621	0	0.754033	6.41	0	26.53	36.12
tree557	-65.8073	0.281707	0	0.760745	6.396	0	28.603	38.207
tree558	-71.5171	0.284388	0	0.801241	6.447	0	33.351	42.904
tree559	-69.8677	0.319594	0	0.833463	7.433	0	31.98	40.547
tree560	-68.9389	0.279527	0	0.773923	6.405	0	30.903	40.498
tree561	-65.7774	0.283197	0	0.763737	6.426	0	28.612	38.186
tree562	-63.9522	0.309378	0	0.803225	6.588	0	28.772	38.184
tree563	-67.2179	0.299944	0	0.799118	6.557	0	30.577	40.02
tree564	-70.1679	0.317286	0	0.827359	7.429	0	31.986	40.557
tree565	-70.7269	0.273739	0	0.782068	6.456	0	31.922	41.466
tree566	-67.3318	0.299006	0	0.792975	6.646	0	29.908	39.262
tree567	-71.8614	0.314764	0	0.829878	7.383	0	32.849	41.466
tree568	-71.8679	0.314764	0	0.829878	7.352	0	32.689	41.337
tree569	-73.4455	0.322622	0	0.834546	7.435	0	34.011	42.576
tree570	-66.3029	0.280702	0	0.758245	6.391	0	28.506	38.115
tree571	-71.5648	0.312636	0	0.831769	7.381	0	32.769	41.388
tree572	-75.9076	0.316496	0	0.856849	7.424	0	36.244	44.82
tree573	-66.1082	0.28125	0	0.760194	6.377	0	28.531	38.154
tree574	-65.4756	0.287161	0	0.773267	6.458	0	28.762	38.304
tree575	-65.7774	0.283197	0	0.763737	6.39	0	28.52	38.13
tree576	-67.2179	0.299944	0	0.799118	6.472	0	30.424	39.952
tree577	-65.8073	0.281707	0	0.760745	6.43	0	28.651	38.221
tree578	-66.1044	0.28125	0	0.760194	6.421	0	28.618	38.197
tree579	-71.4679	0.317876	0	0.835331	7.418	0	32.944	41.526
tree580	-72.0432	0.310866	0	0.824819	7.4	0	32.828	41.428
tree581	-71.5648	0.312636	0	0.831769	7.376	0	32.817	41.441
tree582	-72.4338	0.310551	0	0.821257	7.337	0	32.679	41.342
tree583	-68.2858	0.322944	0	0.828129	7.431	0	30.956	39.525
tree584	-65.8073	0.281707	0	0.760745	6.385	0	28.579	38.194
tree585	-65.4756	0.287161	0	0.773267	6.42	0	28.699	38.279
tree586	-65.4756	0.287161	0	0.773267	6.42	0	28.635	38.215
tree587	-73.2108	0.315562	0	0.837696	7.383	0	33.941	42.558
tree588	-65.7202	0.285628	0	0.768588	6.424	0	28.683	38.259
tree589	-65.8073	0.281707	0	0.760745	6.393	0	28.562	38.169
tree590	-66.1082	0.28125	0	0.760194	6.383	0	28.53	38.147
tree591	-65.8073	0.281707	0	0.760745	6.375	0	28.535	38.16
tree592	-65.8409	0.276605	0	0.753571	6.37	0	28.903	38.533
tree593	-73.5295	0.31561	0	0.834562	7.38	0	33.786	42.406
tree594	-65.8073	0.281707	0	0.760745	6.399	0	28.59	38.191
tree595	-62.6918	0.285	0	0.7375	6.398	0	26.658	36.26
tree596	-64.2094	0.284103	0	0.754769	6.365	0	27.854	37.489
tree597	-65.4756	0.287161	0	0.773267	6.393	0	28.562	38.169
tree598	-57.9037	0.268208	0	0.711341	5.465	0	24.054	34.589
tree599	-66.1044	0.28125	0	0.760194	6.388	0	28.539	38.151
tree600	-73.2108	0.315562	0	0.837696	7.398	0	34.003	42.605
tree601	-66.3029	0.280702	0	0.758245	6.401	0	28.541	38.14
tree602	-67.3318	0.299006	0	0.792975	6.648	0	29.902	39.254
tree603	-66.1082	0.28125	0	0.760194	6.4	0	28.572	38.172
tree604	-71.9439	0.312326	0	0.827731	7.395	0	32.874	41.479
tree605	-62.0894	0.291487	0	0.76261	6.455	0	26.862	36.407
tree606	-63.9522	0.309378	0	0.803225	6.625	0	28.826	38.201
tree607	-71.8679	0.314764	0	0.829878	7.372	0	32.748	41.376
tree608	-65.5396	0.284722	0	0.768439	6.4	0	28.942	38.542
tree609	-71.8679	0.314764	0	0.829878	7.438	0	32.912	41.474
tree610	-67.2404	0.300177	0	0.795739	6.64	0	29.909	39.269
tree611	-71.8679	0.314764	0	0.829878	7.355	0	32.799	41.444
tree612	-66.9908	0.298602	0	0.795833	6.679	0	29.981	39.302
tree613	-68.2858	0.322944	0	0.828129	7.444	0	31.015	39.571
tree614	-66.9908	0.298602	0	0.795833	6.688	0	29.957	39.269
tree615	-62.7886	0.288429	0	0.751806	6.379	0	26.497	36.118
tree616	-65.7739	0.278762	0	0.75647	6.364	0	28.485	38.121
tree617	-71.8679	0.314764	0	0.829878	7.377	0	32.813	41.436
tree618	-66.1082	0.28125	0	0.760194	6.382	0	28.52	38.138
tree619	-65.7774	0.283197	0	0.763737	6.365	0	28.483	38.118
tree620	-71.2041	0.323359	0	0.845054	7.407	0	33.168	41.761
tree621	-64.0271	0.285467	0	0.758085	6.419	0	27.646	37.227
tree622	-65.8073	0.281707	0	0.760745	6.402	0	28.588	38.186
tree623	-72.4338	0.310551	0	0.821257	7.373	0	32.802	41.429
tree624	-63.6702	0.312053	0	0.80518	6.637	0	28.881	38.244
tree625	-66.1044	0.28125	0	0.760194	6.409	0	28.606	38.197
tree626	-62.7886	0.288429	0	0.751806	6.446	0	26.678	36.232
tree627	-72.246	0.309471	0	0.818562	7.379	0	32.844	41.465
tree628	-71.9439	0.312326	0	0.827731	7.399	0	32.907	41.508
tree629	-64.4759	0.282386	0	0.752647	6.397	0	27.528	37.131
tree630	-65.944	0.254285	0	0.740772	5.534	0	29.491	39.957
tree631	-73.7388	0.310806	0	0.826914	7.39	0	33.84	42.45
tree632	-65.4838	0.304571	0	0.798886	6.577	0	29.665	39.088
tree633	-65.8073	0.281707	0	0.760745	6.385	0	28.557	38.172
tree634	-65.4756	0.287161	0	0.773267	6.433	0	28.741	38.308
tree635	-68.2858	0.322944	0	0.828129	7.408	0	30.874	39.466
tree636	-73.2108	0.315562	0	0.837696	7.405	0	33.948	42.543
tree637	-72.246	0.309471	0	0.818562	7.362	0	32.777	41.415
tree638	-71.5171	0.284388	0	0.801241	6.45	0	33.37	42.92
tree639	-67.1214	0.302034	0	0.803332	6.569	0	30.704	40.135
tree640	-70.1386	0.31641	0	0.822894	7.391	0	31.832	40.441
tree641	-71.9439	0.312326	0	0.827731	7.356	0	32.803	41.447
tree642	-71.5648	0.312636	0	0.831769	7.392	0	32.885	41.493
tree643	-65.8409	0.276605	0	0.753571	6.333	0	28.785	38.452
tree644	-73.2108	0.315562	0	0.837696	7.384	0	33.897	42.513
tree645	-64.0271	0.285467	0	0.758085	6.42	0	27.67	37.25
tree646	-71.8679	0.314764	0	0.829878	7.401	0	32.922	41.521
tree647	-73.5251	0.310607	0	0.831267	7.386	0	33.932	42.546
tree648	-71.9439	0.312326	0	0.827731	7.429	0	32.885	41.456
tree649	-68.7838	0.321769	0	0.82601	7.395	0	30.988	39.593
tree650	-71.8679	0.314764	0	0.829878	7.392	0	32.887	41.495
tree651	-73.2108	0.315562	0	0.837696	7.398	0	33.881	42.483
tree652	-62.1586	0.290807	0	0.763864	6.483	0	27.202	36.719
tree653	-66.9372	0.303599	0	0.805285	6.528	0	30.57	40.042
tree654	-67.2179	0.299944	0	0.799118	6.533	0	30.52	39.987
tree655	-62.7886	0.288429	0	0.751806	6.426	0	26.657	36.231
tree656	-68.9558	0.32078	0	0.818237	7.43	0	30.985	39.555
tree657	-70.6211	0.316865	0	0.822041	7.393	0	31.849	40.456
tree658	-66.3029	0.280702	0	0.758245	6.354	0	28.436	38.082
tree659	-70.6211	0.316865	0	0.822041	7.406	0	31.852	40.446
tree660	-63.9426	0.308153	0	0.790897	6.763	0	28.247	37.484
tree661	-73.5295	0.31561	0	0.834562	7.411	0	33.898	42.487
tree662	-65.8073	0.281707	0	0.760745	6.353	0	28.481	38.128
tree663	-72.6391	0.307956	0	0.815671	7.374	0	32.779	41.405
tree664	-68.9946	0.313469	0	0.808191	7.396	0	30.867	39.471
tree665	-65.8073	0.281707	0	0.760745	6.396	0	28.583	38.187
tree666	-71.5648	0.312636	0	0.831769	7.41	0	32.946	41.536
tree667	-71.9439	0.312326	0	0.827731	7.373	0	32.804	41.431
tree668	-65.8073	0.281707	0	0.760745	6.414	0	28.633	38.219
tree669	-63.9426	0.308153	0	0.790897	6.731	0	28.132	37.401
tree670	-65.4756	0.287161	0	0.773267	6.432	0	28.689	38.257
tree671	-58.4185	0.250132	0	0.680522	5.427	0	23.331	33.904
tree672	-67.3318	0.299006	0	0.792975	6.651	0	29.879	39.228
tree673	-72.246	0.309471	0	0.818562	7.403	0	32.862	41.459
tree674	-67.6379	0.293738	0	0.780525	6.632	0	29.84	39.208
tree675	-62.425	0.287484	0	0.753561	6.442	0	26.78	36.338
tree676	-66.1082	0.28125	0	0.760194	6.404	0	28.55	38.146
tree677	-65.8367	0.281345	0	0.760081	6.408	0	28.93	38.522
tree678	-71.9425	0.324979	0	0.857822	7.429	0	34.45	43.021
tree679	-75.9076	0.316496	0	0.856849	7.399	0	36.17	44.771
tree680	-66.1044	0.28125	0	0.760194	6.368	0	28.532	38.164
tree681	-67.3318	0.299006	0	0.792975	6.622	0	29.838	39.216
tree682	-67.3318	0.299006	0	0.792975	6.641	0	29.863	39.222
tree683	-79.9589	0.333305	0	0.882674	8.007	0	38.247	46.24
tree684	-71.8679	0.314764	0	0.829878	7.402	0	32.938	41.536
tree685	-67.2179	0.299944	0	0.799118	6.524	0	30.517	39.993
tree686	-72.7041	0.321286	0	0.852149	7.449	0	34.32	42.871
tree687	-71.5597	0.324325	0	0.867261	7.485	0	34.538	43.053
tree688	-71.9439	0.312326	0	0.827731	7.404	0	32.854	41.45
tree689	-65.8073	0.281707	0	0.760745	6.346	0	28.422	38.076
tree690	-61.772	0.288608	0	0.73152	6.377	0	25.524	35.147
tree691	-72.0568	0.307985	0	0.823439	7.375	0	32.75	41.375
tree692	-73.5295	0.31561	0	0.834562	7.377	0	33.816	42.439
tree693	-71.8679	0.314764	0	0.829878	7.428	0	32.901	41.473
tree694	-65.7774	0.283197	0	0.763737	6.411	0	28.593	38.182
tree695	-66.1082	0.28125	0	0.760194	6.391	0	28.493	38.102
tree696	-65.8073	0.281707	0	0.760745	6.395	0	28.578	38.183
tree697	-71.8687	0.326536	0	0.858883	7.46	0	34.455	42.995
tree698	-65.4756	0.287161	0	0.773267	6.393	0	28.61	38.217
tree699	-66.9908	0.298602	0	0.795833	6.643	0	29.891	39.248
tree700	-65.8073	0.281707	0	0.760745	6.4	0	28.618	38.218
tree701	-71.9425	0.324979	0	0.857822	7.446	0	34.445	42.999
tree702	-71.9439	0.312326	0	0.827731	7.372	0	32.859	41.487
tree703	-72.2253	0.2956	0	0.811176	6.524	0	33.51	42.986
tree704	-62.2204	0.268451	0	0.714264	5.937	0	25.047	35.11
tree705	-71.5648	0.312636	0	0.831769	7.366	0	32.829	41.463
tree706	-72.24	0.309471	0	0.818562	7.35	0	32.707	41.357
tree707	-67.6338	0.293738	0	0.780525	6.633	0	29.866	39.233
tree708	-65.8073	0.281707	0	0.760745	6.399	0	28.548	38.149
tree709	-65.4756	0.287161	0	0.773267	6.402	0	28.602	38.2
tree710	-65.8073	0.281707	0	0.760745	6.389	0	28.585	38.196
tree711	-65.8073	0.281707	0	0.760745	6.425	0	28.667	38.242
tree712	-65.4756	0.287161	0	0.773267	6.411	0	28.609	38.198
tree713	-66.1044	0.28125	0	0.760194	6.329	0	28.439	38.11
tree714	-71.8997	0.320322	0	0.831141	7.397	0	32.844	41.447
tree715	-72.2253	0.2956	0	0.811176	6.485	0	33.433	42.948
tree716	-71.5648	0.312636	0	0.831769	7.408	0	32.946	41.538
tree717	-65.7774	0.283197	0	0.763737	6.408	0	28.576	38.168
tree718	-65.4756	0.287161	0	0.773267	6.401	0	28.639	38.238
tree719	-71.174	0.290987	0	0.795691	6.444	0	32.322	41.878
tree720	-65.4756	0.287161	0	0.773267	6.408	0	28.596	38.188
tree721	-68.6346	0.280066	0	0.781338	6.427	0	31.029	40.602
tree722	-73.2108	0.315562	0	0.837696	7.401	0	33.934	42.533
tree723	-64.0271	0.285467	0	0.758085	6.361	0	27.494	37.133
tree724	-62.7886	0.288429	0	0.751806	6.394	0	26.564	36.17
tree725	-65.7739	0.278762	0	0.75647	6.391	0	28.585	38.194
tree726	-65.8073	0.281707	0	0.760745	6.401	0	28.609	38.208
tree727	-65.7774	0.283197	0	0.763737	6.386	0	28.53	38.144
tree728	-71.9425	0.324979	0	0.857822	7.445	0	34.418	42.973
tree729	-62.425	0.287484	0	0.753561	6.443	0	26.718	36.275
tree730	-66.1044	0.28125	0	0.760194	6.343	0	28.456	38.113
tree731	-71.9425	0.324979	0	0.857822	7.466	0	34.428	42.962
tree732	-67.6379	0.293738	0	0.780525	6.628	0	29.806	39.178
tree733	-72.6737	0.324348	0	0.855387	7.453	0	34.355	42.902
tree734	-76.211	0.311404	0	0.847744	7.391	0	36.188	44.797
tree735	-68.0446	0.291115	0	0.800357	6.447	0	31.376	40.929
tree736	-72.246	0.309471	0	0.818562	7.404	0	32.901	41.497
tree737	-67.5215	0.300177	0	0.795739	6.467	0	30.364	39.897
tree738	-72.911	0.317293	0	0.847886	7.399	0	33.974	42.575
tree739	-75.9078	0.316496	0	0.856849	7.451	0	36.306	44.855
tree740	-75.9078	0.316496	0	0.856849	7.431	0	36.324	44.893
tree741	-73.2108	0.315562	0	0.837696	7.428	0	34.011	42.583
tree742	-66.1082	0.28125	0	0.760194	6.39	0	28.55	38.16
tree743	-71.5648	0.312636	0	0.831769	7.406	0	32.959	41.553
tree744	-73.5295	0.31561	0	0.834562	7.397	0	33.914	42.517
tree745	-62.2223	0.290314	0	0.762519	6.447	0	27.135	36.688
tree746	-73.2108	0.315562	0	0.837696	7.421	0	33.945	42.524
tree747	-62.1586	0.290807	0	0.763864	6.461	0	27.149	36.688
tree748	-73.5295	0.31561	0	0.834562	7.377	0	33.823	42.446
tree749	-62.7886	0.288429	0	0.751806	6.393	0	26.529	36.136
tree750	-64.3875	0.257707	0	0.738094	5.53	0	28.605	39.075
tree751	-70.7089	0.344766	0	0.838672	7.417	0	31.923	40.506
tree752	-71.9439	0.312326	0	0.827731	7.365	0	32.779	41.414
tree753	-73.5295	0.31561	0	0.834562	7.359	0	33.786	42.427
tree754	-72.24	0.309471	0	0.818562	7.374	0	32.738	41.364
tree755	-65.7202	0.285628	0	0.768588	6.461	0	28.804	38.343
tree756	-67.2404	0.300177	0	0.795739	6.685	0	30.078	39.393
tree757	-66.1082	0.28125	0	0.760194	6.398	0	28.541	38.143
tree758	-65.4756	0.287161	0	0.773267	6.401	0	28.614	38.213
tree759	-69.4634	0.323211	0	0.84292	7.516	0	32.305	40.789
tree760	-65.9769	0.300518	0	0.78245	6.621	0	28.843	38.222
tree761	-66.1082	0.28125	0	0.760194	6.381	0	28.544	38.163
tree762	-67.2179	0.299944	0	0.799118	6.548	0	30.578	40.03
tree763	-69.4634	0.323211	0	0.84292	7.474	0	32.214	40.74
tree764	-71.7286	0.313929	0	0.82932	7.414	0	33.024	41.61
tree765	-72.911	0.317293	0	0.847886	7.425	0	34.031	42.606
tree766	-65.4756	0.287161	0	0.773267	6.409	0	28.595	38.186
tree767	-65.4756	0.287161	0	0.773267	6.408	0	28.613	38.205
tree768	-68.74	0.283438	0	0.782812	6.415	0	31.262	40.847
tree769	-71.8679	0.314764	0	0.829878	7.432	0	32.924	41.492
tree770	-73.2787	0.320673	0	0.845725	7.438	0	34.352	42.914
tree771	-70.4402	0.313542	0	0.820769	7.368	0	31.746	40.378
tree772	-65.6577	0.283206	0	0.764575	6.416	0	28.626	38.21
tree773	-72.0568	0.307985	0	0.823439	7.371	0	32.834	41.463
tree774	-65.8409	0.276605	0	0.753571	6.399	0	28.914	38.515
tree775	-71.5648	0.312636	0	0.831769	7.391	0	32.847	41.456
tree776	-68.6103	0.333676	0	0.856958	7.497	0	32.605	41.108
tree777	-73.7388	0.310806	0	0.826914	7.391	0	33.82	42.429
tree778	-66.9372	0.303599	0	0.805285	6.518	0	30.519	40.001
tree779	-69.0013	0.321986	0	0.821779	7.4	0	30.815	39.415
tree780	-64.4758	0.282386	0	0.752647	6.408	0	27.552	37.144
tree781	-65.7774	0.283197	0	0.763737	6.414	0	28.625	38.211
tree782	-67.3318	0.299006	0	0.792975	6.655	0	29.913	39.258
tree783	-65.4756	0.287161	0	0.773267	6.409	0	28.622	38.213
tree784	-73.5295	0.31561	0	0.834562	7.413	0	33.878	42.465
tree785	-65.826	0.284128	0	0.765599	6.44	0	28.697	38.257
tree786	-71.5597	0.324325	0	0.867261	7.452	0	34.477	43.025
tree787	-69.0013	0.321986	0	0.821779	7.42	0	30.979	39.559
tree788	-65.4756	0.287161	0	0.773267	6.407	0	28.591	38.184
tree789	-69.7656	0.324814	0	0.840727	7.484	0	32.242	40.758
tree790	-62.7423	0.284905	0	0.745684	6.39	0	27.003	36.613
tree791	-65.8073	0.281707	0	0.760745	6.36	0	28.532	38.172
tree792	-66.1082	0.28125	0	0.760194	6.374	0	28.52	38.146
tree793	-73.5295	0.31561	0	0.834562	7.41	0	33.892	42.482
tree794	-65.3916	0.289438	0	0.777345	6.451	0	28.981	38.53
tree795	-71.7859	0.314049	0	0.830594	7.363	0	32.792	41.429
tree796	-71.9425	0.324979	0	0.857822	7.441	0	34.405	42.964
tree797	-72.7866	0.289094	0	0.802897	6.455	0	33.329	42.874
tree798	-65.8073	0.281707	0	0.760745	6.385	0	28.585	38.2
tree799	-63.5977	0.308563	0	0.794851	6.691	0	28.09	37.399
tree800	-64.2094	0.284103	0	0.754769	6.421	0	27.989	37.568
tree801	-65.5396	0.284722	0	0.768439	6.401	0	28.953	38.552
tree802	-69.7656	0.324814	0	0.840727	7.471	0	32.144	40.673
tree803	-69.0013	0.321986	0	0.821779	7.406	0	30.879	39.473
tree804	-66.1082	0.28125	0	0.760194	6.385	0	28.549	38.164
tree805	-71.8679	0.314764	0	0.829878	7.401	0	32.886	41.485
tree806	-71.9425	0.324979	0	0.857822	7.459	0	34.429	42.97
tree807	-71.9439	0.312326	0	0.827731	7.374	0	32.844	41.47
tree808	-66.1082	0.28125	0	0.760194	6.354	0	28.469	38.115
tree809	-65.4756	0.287161	0	0.773267	6.383	0	28.596	38.213
tree810	-66.3029	0.280702	0	0.758245	6.405	0	28.598	38.193
tree811	-65.4756	0.287161	0	0.773267	6.393	0	28.625	38.232
tree812	-63.0055	0.285727	0	0.743862	6.406	0	26.658	36.252
tree813	-62.7886	0.288429	0	0.751806	6.414	0	26.566	36.152
tree814	-63.9764	0.303104	0	0.78115	6.656	0	27.879	37.223
tree815	-72.911	0.317293	0	0.847886	7.412	0	33.892	42.48
tree816	-66.1044	0.28125	0	0.760194	6.333	0	28.418	38.085
tree817	-71.9439	0.312326	0	0.827731	7.375	0	32.896	41.521
tree818	-63.2628	0.285	0	0.7375	6.413	0	26.683	36.27
tree819	-66.1082	0.28125	0	0.760194	6.363	0	28.506	38.143
tree820	-71.5648	0.312636	0	0.831769	7.4	0	32.93	41.53
tree821	-66.9908	0.298602	0	0.795833	6.645	0	29.918	39.273
tree822	-65.7774	0.283197	0	0.763737	6.434	0	28.691	38.257
tree823	-65.7202	0.285628	0	0.768588	6.421	0	28.671	38.25
tree824	-72.24	0.309471	0	0.818562	7.418	0	32.904	41.486
tree825	-65.5396	0.284722	0	0.768439	6.38	0	28.913	38.533
tree826	-69.3699	0.310409	0	0.793707	7.373	0	30.784	39.411
tree827	-72.4823	0.292255	0	0.809799	6.495	0	33.438	42.943
tree828	-62.0894	0.291487	0	0.76261	6.442	0	26.764	36.322
tree829	-75.9076	0.316496	0	0.856849	7.428	0	36.24	44.812
tree830	-72.3637	0.309471	0	0.818562	7.372	0	32.836	41.464
tree831	-71.9439	0.312326	0	0.827731	7.38	0	32.863	41.483
tree832	-64.4481	0.304697	0	0.785658	6.495	0	28.543	38.048
tree833	-72.628	0.324348	0	0.855387	7.433	0	34.257	42.824
tree834	-76.2066	0.311404	0	0.847744	7.421	0	36.217	44.796
tree835	-65.8073	0.281707	0	0.760745	6.41	0	28.611	38.201
tree836	-73.2108	0.315562	0	0.837696	7.439	0	34.034	42.595
tree837	-65.8073	0.281707	0	0.760745	6.382	0	28.559	38.177
tree838	-72.6737	0.324348	0	0.855387	7.459	0	34.301	42.842
tree839	-65.7774	0.283197	0	0.763737	6.379	0	28.532	38.153
tree840	-62.425	0.287484	0	0.753561	6.504	0	26.961	36.457
tree841	-65.7774	0.283197	0	0.763737	6.375	0	28.497	38.122
tree842	-62.1586	0.290807	0	0.763864	6.49	0	27.155	36.665
tree843	-71.8679	0.314764	0	0.829878	7.398	0	32.855	41.457
tree844	-65.2663	0.295352	0	0.786328	6.468	0	29.178	38.71
tree845	-70.1679	0.317286	0	0.827359	7.427	0	31.876	40.449
tree846	-72.1026	0.312067	0	0.82575	7.399	0	32.905	41.506
tree847	-71.9439	0.312326	0	0.827731	7.375	0	32.809	41.434
tree848	-71.5648	0.312636	0	0.831769	7.4	0	32.882	41.482
tree849	-72.911	0.317293	0	0.847886	7.444	0	34.029	42.585
tree850	-64.3169	0.301457	0	0.777494	6.676	0	27.941	37.265
tree851	-67.3318	0.299006	0	0.792975	6.712	0	30.089	39.377
tree852	-65.9661	0.30455	0	0.793102	6.522	0	29.512	38.99
tree853	-72.4338	0.310551	0	0.821257	7.395	0	32.845	41.45
tree854	-67.8272	0.295932	0	0.783452	6.618	0	29.758	39.14
tree855	-73.23	0.315139	0	0.83996	7.402	0	33.839	42.437
tree856	-64.3272	0.282401	0	0.750493	6.383	0	27.56	37.177
tree857	-65.8073	0.281707	0	0.760745	6.371	0	28.489	38.118
tree858	-65.4756	0.287161	0	0.773267	6.36	0	28.5	38.14
tree859	-65.8073	0.281707	0	0.760745	6.39	0	28.576	38.186
tree860	-73.7388	0.310806	0	0.826914	7.351	0	33.767	42.416
tree861	-65.8073	0.281707	0	0.760745	6.382	0	28.56	38.178
tree862	-64.1458	0.285757	0	0.754187	6.398	0	27.567	37.169
tree863	-71.9439	0.312326	0	0.827731	7.441	0	33.012	41.571
tree864	-69.0013	0.321986	0	0.821779	7.41	0	30.89	39.48
tree865	-66.1044	0.28125	0	0.760194	6.39	0	28.564	38.174
tree866	-62.4574	0.289792	0	0.757673	6.422	0	26.627	36.205
tree867	-71.8753	0.315965	0	0.830809	7.403	0	32.823	41.42
tree868	-66.1044	0.28125	0	0.760194	6.399	0	28.56	38.161
tree869	-66.1082	0.28125	0	0.760194	6.398	0	28.56	38.162
tree870	-65.8073	0.281707	0	0.760745	6.395	0	28.543	38.148
tree871	-64.0271	0.285467	0	0.758085	6.412	0	27.627	37.215
tree872	-66.0066	0.297263	0	0.777271	6.613	0	28.847	38.234
tree873	-71.8679	0.314764	0	0.829878	7.372	0	32.821	41.449
tree874	-72.4823	0.292255	0	0.809799	6.494	0	33.425	42.931
tree875	-66.3029	0.280702	0	0.758245	6.354	0	28.462	38.108
tree876	-64.3232	0.282644	0	0.75562	6.401	0	27.598	37.197
tree877	-73.5295	0.31561	0	0.834562	7.382	0	33.833	42.451
tree878	-73.5295	0.31561	0	0.834562	7.407	0	33.897	42.49
tree879	-62.425	0.287484	0	0.753561	6.408	0	26.699	36.291
tree880	-65.9015	0.283197	0	0.763737	6.409	0	28.613	38.204
tree881	-65.4756	0.287161	0	0.773267	6.414	0	28.675	38.261
tree882	-71.8679	0.314764	0	0.829878	7.4	0	32.794	41.394
tree883	-73.2108	0.315562	0	0.837696	7.425	0	34.035	42.61
tree884	-62.4946	0.285	0	0.7375	6.411	0	26.738	36.327
tree885	-66.1082	0.28125	0	0.760194	6.366	0	28.489	38.123
tree886	-75.9076	0.316496	0	0.856849	7.433	0	36.28	44.847
tree887	-67.6229	0.252606	0	0.743797	5.456	0	30.31	40.854
tree888	-65.8073	0.281707	0	0.760745	6.364	0	28.483	38.119
tree889	-69.0013	0.321986	0	0.821779	7.369	0	30.71	39.341
tree890	-71.8687	0.326536	0	0.858883	7.422	0	34.354	42.932
tree891	-62.4574	0.289792	0	0.757673	6.405	0	26.577	36.172
tree892	-65.8073	0.281707	0	0.760745	6.42	0	28.662	38.242
tree893	-71.5648	0.312636	0	0.831769	7.403	0	32.963	41.56
tree894	-68.6666	0.317659	0	0.819833	7.417	0	30.907	39.49
tree895	-64.0271	0.285467	0	0.758085	6.426	0	27.679	37.253
tree896	-71.5648	0.312636	0	0.831769	7.402	0	32.883	41.481
tree897	-69.7656	0.324814	0	0.840727	7.488	0	32.176	40.688
tree898	-65.5501	0.299705	0	0.786868	6.636	0	28.859	38.223
tree899	-66.1082	0.28125	0	0.760194	6.373	0	28.524	38.151
tree900	-72.2506	0.324467	0	0.856781	7.445	0	34.405	42.96
tree901	-67.6379	0.293738	0	0.780525	6.621	0	29.783	39.162
tree902	-65.7774	0.283197	0	0.763737	6.416	0	28.655	38.239
tree903	-66.1044	0.28125	0	0.760194	6.406	0	28.584	38.178
tree904	-66.1082	0.28125	0	0.760194	6.391	0	28.563	38.172
tree905	-66.1082	0.28125	0	0.760194	6.393	0	28.522	38.129
tree906	-67.3318	0.299006	0	0.792975	6.631	0	29.897	39.266
tree907	-70.6307	0.327676	0	0.856483	7.479	0	33.496	42.017
tree908	-65.4756	0.287161	0	0.773267	6.42	0	28.667	38.247
tree909	-65.5396	0.284722	0	0.768439	6.397	0	28.968	38.571
